customerID,tenure,PhoneService,Contract,Paperless,PaymentMethod,MonthlyCharges,MonthlyGroceryspent,Churn,Revenue,gender,Age,Partner,N_dependent
0384-RVBPI,20,Yes,Month-to-month,No,Credit card (automatic),64.4,1061,No,88555,Female,25,No,0
0386-CWRGM,46,Yes,Two year,No,Mailed check,19.4,485,No,32505,Male,32,Yes,3
0388-EOPEX,2,Yes,Month-to-month,Yes,Electronic check,74.4,1157,Yes,96273,Female,40,Yes,0
0390-DCFDQ,1,Yes,Month-to-month,Yes,Mailed check,70.45,1227,Yes,94986,Female,74,Yes,0
0392-BZIUW,72,Yes,Two year,Yes,Credit card (automatic),105,1426,No,193799,Female,42,Yes,0
0394-YONDK,70,Yes,Two year,No,Credit card (automatic),25.15,605,No,25087,Female,47,Yes,2
0396-HUJBP,2,Yes,Month-to-month,No,Mailed check,19.3,209,No,43804,Male,33,No,0
0396-UKGAI,23,Yes,Month-to-month,Yes,Bank transfer (automatic),55.3,947,No,76915,Female,22,No,1
0396-YCHWO,36,Yes,Month-to-month,Yes,Electronic check,95.4,1492,No,223716,Male,27,Yes,0
0397-GZBBC,59,Yes,Month-to-month,Yes,Bank transfer (automatic),93.85,1426,Yes,202896,Male,78,Yes,0
0397-ZXWQF,67,Yes,Two year,No,Bank transfer (automatic),20.5,527,No,41774,Male,51,No,0
0401-WDBXM,72,Yes,Two year,Yes,Bank transfer (automatic),105.55,1401,No,219518,Female,22,Yes,1
0402-CQAJN,37,Yes,Month-to-month,Yes,Bank transfer (automatic),101.9,1441,Yes,185467,Female,58,No,0
0402-OAMEN,72,Yes,Two year,No,Bank transfer (automatic),24.45,474,No,36583,Male,44,Yes,6
0404-AHASP,72,Yes,Two year,No,Credit card (automatic),19.7,291,No,40814,Male,23,Yes,0
0404-SWRVG,3,Yes,Month-to-month,Yes,Electronic check,74.4,1186,Yes,86359,Female,45,No,0
0406-BPDVR,54,Yes,One year,Yes,Credit card (automatic),101.5,1438,Yes,219696,Female,71,Yes,0
0407-BDJKB,60,Yes,Month-to-month,Yes,Electronic check,95.75,1397,Yes,182506,Male,40,Yes,0
0409-WTMPL,58,Yes,One year,Yes,Credit card (automatic),110.65,1444,No,64191,Female,64,Yes,0
0410-IPFTY,31,Yes,Month-to-month,Yes,Bank transfer (automatic),83.85,1251,No,110738,Male,32,Yes,0
0411-EZJZE,3,Yes,Month-to-month,Yes,Electronic check,60.25,910,No,70244,Female,50,No,0
0412-UCCNP,55,Yes,Two year,Yes,Electronic check,59.2,997,No,90019,Female,45,No,0
0415-MOSGF,1,Yes,Month-to-month,No,Mailed check,44.4,836,Yes,31657,Female,43,No,0
0419-YAAPX,49,Yes,Month-to-month,Yes,Credit card (automatic),85.3,1378,No,117766,Male,56,Yes,0
0420-BWTPW,8,No,Month-to-month,No,Mailed check,25.5,530,Yes,29265,Female,41,No,2
0420-HLGXF,39,Yes,Month-to-month,Yes,Electronic check,99.75,1435,No,215998,Male,70,No,0
0420-TXVSG,66,Yes,Two year,Yes,Credit card (automatic),66.1,873,No,74246,Female,48,Yes,0
0422-OHQHQ,15,Yes,One year,No,Mailed check,20.55,632,No,24142,Male,46,Yes,4
0422-UXFAP,51,Yes,One year,Yes,Electronic check,98.85,1359,No,191297,Male,41,Yes,0
0423-UDIJQ,9,Yes,Month-to-month,No,Mailed check,49.2,821,No,37073,Female,65,No,0
0426-TIRNE,1,Yes,Month-to-month,No,Mailed check,20.9,611,Yes,44979,Male,48,No,0
0428-AXXLJ,25,Yes,One year,Yes,Bank transfer (automatic),19.5,2000,No,24906,Male,22,No,0
0428-IKYCP,22,Yes,Month-to-month,Yes,Bank transfer (automatic),87,1461,No,176342,Male,51,Yes,0
0430-IHCDJ,15,Yes,Month-to-month,Yes,Electronic check,49,710,No,37847,Female,27,No,0
0431-APWVY,28,Yes,One year,Yes,Bank transfer (automatic),90.1,1497,Yes,158394,Male,47,Yes,6
0432-CAJZV,3,Yes,Month-to-month,No,Mailed check,90.7,1485,No,147101,Male,27,No,0
0434-CSFON,47,Yes,Month-to-month,Yes,Electronic check,100.5,1413,No,218351,Male,49,Yes,0
0436-TWFFZ,67,Yes,Two year,Yes,Mailed check,85.25,1364,No,101999,Male,27,No,0
0439-IFYUN,18,Yes,Month-to-month,Yes,Electronic check,74.7,1256,No,123452,Female,70,No,0
0440-EKDCF,62,Yes,Two year,Yes,Credit card (automatic),60.15,1079,No,71250,Female,53,Yes,0
0440-MOGPM,41,Yes,One year,Yes,Electronic check,80.55,1270,No,115176,Male,43,No,0
0440-QEXBZ,44,Yes,Month-to-month,Yes,Mailed check,50.15,653,No,62233,Female,44,No,0
0440-UEDAI,53,Yes,One year,Yes,Credit card (automatic),94.45,1387,No,195393,Male,26,No,0
0442-TDYUO,48,Yes,Two year,Yes,Mailed check,20.05,511,No,42619,Male,50,Yes,0
0442-ZXKVS,54,Yes,One year,Yes,Bank transfer (automatic),115.6,1433,No,261797,Female,67,Yes,0
0447-BEMNG,48,No,Month-to-month,Yes,Bank transfer (automatic),45.3,653,Yes,32071,Female,30,Yes,0
0447-RXSGD,24,Yes,Month-to-month,Yes,Bank transfer (automatic),99.65,1428,No,197282,Male,55,No,0
0454-OKRCT,33,Yes,Two year,No,Bank transfer (automatic),80.6,1227,No,104081,Male,33,No,0
0455-ENTCR,66,Yes,Two year,No,Electronic check,85.25,1460,No,104170,Male,46,Yes,0
0455-XFASS,3,Yes,Month-to-month,Yes,Electronic check,69.55,926,No,84473,Female,41,Yes,1
0458-HEUZG,13,No,Two year,No,Mailed check,35.4,733,No,37951,Female,57,No,0
0459-SPZHJ,63,Yes,Two year,No,Credit card (automatic),83.5,1190,No,117251,Male,32,Yes,3
0461-CVKMU,23,Yes,Month-to-month,No,Electronic check,83.8,1296,Yes,124982,Male,40,Yes,5
0463-TXOAK,52,Yes,Two year,No,Credit card (automatic),25.6,423,No,38641,Female,34,No,1
0463-WZZKO,3,Yes,Month-to-month,Yes,Credit card (automatic),20.75,474,No,37225,Male,60,No,0
0463-ZSDNT,10,Yes,Month-to-month,Yes,Bank transfer (automatic),56.75,1015,No,73316,Female,34,No,0
0464-WJTKO,72,Yes,Two year,No,Bank transfer (automatic),20.1,561,No,38067,Male,57,Yes,1
0468-YRPXN,29,Yes,Month-to-month,Yes,Credit card (automatic),98.8,1500,No,182342,Male,60,No,0
0471-ARVMX,62,Yes,One year,Yes,Electronic check,104.85,1386,No,221862,Female,62,Yes,0
0471-LVHGK,41,Yes,One year,Yes,Electronic check,73,1159,Yes,93761,Female,48,Yes,0
0475-RIJEP,43,Yes,Month-to-month,Yes,Electronic check,77.85,1148,Yes,107745,Female,45,No,0
0479-HMSWA,26,Yes,Two year,Yes,Electronic check,105.45,1406,No,181846,Female,48,No,1
0480-BIXDE,19,Yes,Month-to-month,Yes,Electronic check,96.8,1453,No,197851,Male,32,Yes,0
0480-KYJVA,72,Yes,Two year,No,Credit card (automatic),24.25,462,No,40655,Male,23,Yes,0
0481-SUMCB,45,Yes,One year,Yes,Bank transfer (automatic),102.15,1400,No,204403,Female,71,No,0
0484-FFVBJ,32,Yes,One year,Yes,Bank transfer (automatic),64.85,892,No,82887,Female,35,No,0
0484-JPBRU,41,Yes,Month-to-month,Yes,Bank transfer (automatic),25.25,624,No,25416,Female,51,No,0
0485-ZBSLN,65,Yes,Two year,No,Credit card (automatic),24.75,465,No,25535,Male,40,Yes,1
0486-HECZI,55,Yes,Month-to-month,Yes,Electronic check,96.75,1404,Yes,186583,Male,27,Yes,0
0486-LGCCH,11,Yes,Two year,No,Mailed check,19.65,1000,No,43028,Male,29,Yes,1
0487-CRLZF,49,Yes,Two year,Yes,Bank transfer (automatic),74.45,1237,No,79176,Female,51,No,0
0487-RPVUM,61,Yes,Month-to-month,No,Bank transfer (automatic),99.4,1469,No,219666,Male,60,Yes,0
0487-VVUVK,25,Yes,Month-to-month,Yes,Mailed check,19.15,297,,43653,Male,59,Yes,3
0488-GSLFR,1,Yes,Month-to-month,Yes,Electronic check,69.5,888,Yes,86441,Female,25,No,0
0489-WMEMG,23,Yes,One year,Yes,Electronic check,49.45,691,No,31574,Female,51,No,3
0491-KAPQG,21,Yes,Month-to-month,Yes,Electronic check,73.7,1250,No,73034,Female,58,No,0
0495-RVCBF,1,Yes,Month-to-month,Yes,Electronic check,79.7,1113,Yes,107734,Male,45,No,0
0495-ZBNGW,5,Yes,Month-to-month,Yes,Bank transfer (automatic),79.9,1168,Yes,110117,Male,65,Yes,0
0496-AHOOK,24,Yes,One year,No,Bank transfer (automatic),74.4,1265,No,89617,Female,25,Yes,0
0504-HHAPI,27,Yes,Month-to-month,No,Credit card (automatic),88.3,1460,Yes,151326,Male,69,No,0
0505-SPOOW,70,Yes,Two year,No,Bank transfer (automatic),19.8,241,No,40809,Male,44,Yes,0
0506-LVNGN,5,Yes,Month-to-month,Yes,Credit card (automatic),75.55,1240,Yes,103185,Female,82,No,0
0506-YLVKJ,46,Yes,Two year,Yes,Mailed check,20.2,533,No,22214,Male,40,Yes,1
0508-OOLTO,2,Yes,Month-to-month,Yes,Electronic check,71.65,1233,No,74442,Female,50,Yes,4
0508-SQWPL,57,Yes,Two year,Yes,Bank transfer (automatic),20.1,447,No,26654,Male,26,Yes,1
0511-JTEOY,1,Yes,Month-to-month,No,Mailed check,71.1,1193,Yes,98187,Female,30,No,0
0512-FLFDW,60,Yes,One year,Yes,Credit card (automatic),100.5,1374,No,206168,Male,65,Yes,0
0513-RBGPE,37,Yes,Two year,Yes,Credit card (automatic),62.8,988,No,80315,Female,40,Yes,1
0515-YPMCW,1,Yes,Month-to-month,Yes,Mailed check,70.45,1295,Yes,76786,Female,48,No,3
0516-OOHAR,28,Yes,One year,No,Bank transfer (automatic),100.35,1439,No,180850,Male,50,Yes,5
0516-QREYC,24,Yes,Month-to-month,Yes,Mailed check,20.3,648,No,22224,Male,65,No,0
0516-UXRMT,62,Yes,One year,Yes,Electronic check,92.05,1493,No,151759,Male,30,No,0
0516-VRYBW,18,Yes,One year,No,Bank transfer (automatic),20.15,548,Yes,34740,Male,51,No,4
0516-WJVXC,5,Yes,Month-to-month,No,Electronic check,54.2,608,Yes,80280,Female,33,No,0
0519-DRGTI,20,Yes,Month-to-month,No,Mailed check,20.35,533,No,28300,Male,51,Yes,2
0519-XUZJU,1,Yes,Month-to-month,No,Mailed check,70.75,1122,Yes,72372,Female,35,No,0
0520-FDVVT,35,Yes,One year,Yes,Bank transfer (automatic),102.35,1364,Yes,183842,Female,34,No,0
0523-VNGTF,52,No,Month-to-month,Yes,Electronic check,50.5,832,No,45588,Female,65,No,0
0524-IAVZO,30,Yes,Month-to-month,Yes,Electronic check,85,1211,Yes,112288,Male,56,Yes,0
0526-SXDJP,72,No,Two year,No,Bank transfer (automatic),42.1,748,No,34785,Female,51,Yes,0
0529-ONKER,15,Yes,Month-to-month,No,Electronic check,75.65,1294,Yes,103872,Female,73,No,0
0530-IJVDB,70,Yes,Two year,Yes,Electronic check,114.6,1351,No,135829,Female,27,No,3
0531-XBKMM,66,Yes,Two year,No,Bank transfer (automatic),65.7,1041,No,99928,Female,48,No,1
0531-ZZJWQ,55,Yes,Month-to-month,Yes,Electronic check,74,1245,No,90851,Female,63,Yes,0
0533-BNWKF,55,Yes,Month-to-month,Yes,Electronic check,85.45,1470,Yes,102141,Male,70,Yes,0
0533-UCAAU,57,Yes,One year,Yes,Credit card (automatic),71.1,1215,No,79090,Female,65,Yes,0
0536-ACXIP,72,Yes,Two year,Yes,Electronic check,109.55,1456,No,348105,Female,32,Yes,0
0536-BGFMZ,28,Yes,Month-to-month,No,Mailed check,20.5,650,No,23235,Male,40,Yes,0
0536-ESJEP,54,Yes,Two year,Yes,Bank transfer (automatic),74.55,1272,No,97199,Female,63,Yes,0
0537-QYZZN,24,Yes,Month-to-month,Yes,Electronic check,79.85,1195,No,102290,Male,65,Yes,2
0541-FITGH,2,Yes,Month-to-month,Yes,Mailed check,62.15,891,No,74903,Female,46,Yes,0
0547-HURJB,12,Yes,Month-to-month,No,Credit card (automatic),21.05,512,Undecided,34404,Male,21,No,1
0549-CYCQN,51,Yes,One year,Yes,Bank transfer (automatic),79.6,1181,No,108144,Male,66,No,0
0550-DCXLH,13,Yes,Month-to-month,No,Mailed check,73.35,1162,No,95117,Female,26,No,0
0556-FJEGU,58,Yes,Two year,No,Bank transfer (automatic),70.1,1135,No,87961,Female,22,No,0
0557-ASKVU,18,Yes,One year,Yes,Credit card (automatic),54.4,655,No,96950,Female,52,Yes,2
0559-CKHUS,29,Yes,Two year,Yes,Mailed check,19.55,156,No,43002,Male,55,Yes,0
0562-FGDCR,72,Yes,Two year,No,Mailed check,74.55,1174,No,93826,Female,41,Yes,2
0562-HKHML,71,Yes,Two year,No,Credit card (automatic),23.9,496,No,35098,Male,26,Yes,1
0562-KBDVM,70,No,Two year,Yes,Bank transfer (automatic),44.6,685,No,33532,Female,33,No,0
0564-JJHGS,9,Yes,Month-to-month,Yes,Electronic check,95.5,1351,Yes,217305,Male,22,No,0
0564-MUUQK,20,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5,1369,No,210276,Male,49,Yes,1
0565-IYCGT,69,Yes,One year,Yes,Credit card (automatic),78.6,1276,Yes,104099,Female,63,No,0
0565-JUPYD,63,Yes,One year,No,Credit card (automatic),104.5,1396,No,216064,Female,39,No,0
0567-GGCAC,7,Yes,Month-to-month,No,Electronic check,61.4,882,No,85038,Female,45,No,0
0567-XRHCU,69,No,Two year,Yes,Credit card (automatic),43.95,692,No,30652,Female,40,Yes,5
0568-ONFPC,5,Yes,Month-to-month,Yes,Bank transfer (automatic),25.9,570,Yes,22337,Female,33,Yes,1
0570-BFQHT,9,Yes,Month-to-month,No,Electronic check,80.55,1259,No,105847,Male,27,No,0
0572-ZJKLT,46,Yes,Two year,No,Mailed check,99.65,1427,No,217335,Male,26,Yes,1
0575-CUQOV,60,Yes,One year,Yes,Electronic check,97.95,1416,No,224731,Male,78,Yes,0
0576-WNXXC,27,Yes,Month-to-month,Yes,Electronic check,95.55,1449,Yes,207005,Male,78,Yes,0
0577-WHMEV,16,Yes,Month-to-month,No,Electronic check,90.7,1393,No,186291,Male,51,Yes,0
0578-SKVMF,22,Yes,Month-to-month,No,Electronic check,83.3,1218,Yes,111514,Male,63,Yes,1
0580-PIQHM,41,Yes,One year,Yes,Bank transfer (automatic),101.6,1411,No,204974,Female,28,Yes,1
0581-BXBUB,4,Yes,Month-to-month,No,Electronic check,72.75,1147,No,89669,Female,65,No,0
0581-MDMPW,24,Yes,Month-to-month,Yes,Credit card (automatic),88.95,1473,Undecided,174561,Male,22,No,0
0582-AVCLN,38,Yes,Two year,No,Mailed check,20.3,448,No,26287,Male,32,No,0
0584-BJQGZ,25,Yes,Month-to-month,Yes,Bank transfer (automatic),78.35,1229,No,112653,Female,60,No,0
0585-EGDDA,40,Yes,Month-to-month,Yes,Electronic check,80,1150,No,112062,Male,51,Yes,0
0587-DMGBH,8,Yes,Month-to-month,Yes,Electronic check,49.85,784,Yes,28994,Female,51,No,0
0594-UFTUL,13,Yes,Month-to-month,Yes,Mailed check,19.85,346,No,40252,Male,35,Yes,2
0595-ITUDF,64,Yes,Month-to-month,Yes,Electronic check,91.8,1469,No,144336,Male,33,Yes,2
0596-BQCEQ,62,Yes,Month-to-month,Yes,Electronic check,100.15,1414,Yes,209004,Male,40,Yes,5
0599-XNYDO,20,Yes,Month-to-month,Yes,Bank transfer (automatic),69.8,920,No,72287,Female,31,Yes,0
0601-WZHJF,14,No,Month-to-month,No,Electronic check,46.35,655,Yes,29212,Female,45,Yes,0
0602-DDUML,57,Yes,Two year,No,Mailed check,69.75,1080,No,97583,Female,27,No,0
0603-OLQDC,12,Yes,Month-to-month,Yes,Mailed check,69.85,1022,No,73616,Female,36,No,1
0603-TPMIB,59,Yes,Two year,No,Mailed check,25.45,497,No,44904,Female,36,Yes,1
0604-THJFP,59,Yes,Two year,Yes,Credit card (automatic),75.95,1299,No,123153,Female,36,Yes,1
0607-DAAHE,53,Yes,Two year,No,Bank transfer (automatic),19.75,250,Yes,26687,Male,54,No,3
0607-MVMGC,45,Yes,One year,No,Credit card (automatic),78.75,1116,No,113323,Female,45,Yes,6
0608-JDVEC,50,Yes,Two year,No,Electronic check,19.8,312,No,37856,Male,40,Yes,0
0611-DFXKO,20,Yes,Month-to-month,Yes,Mailed check,89,1419,Yes,158002,Male,40,Yes,0
0612-RTZZA,1,No,Month-to-month,No,Electronic check,25.25,461,Yes,42892,Female,62,No,0
0613-WUXUM,70,Yes,Two year,Yes,Mailed check,19.2,1000,No,31549,Male,26,Yes,1
0616-ATFGB,1,No,Month-to-month,No,Electronic check,25.05,535,Yes,22930,Female,65,Yes,0
0617-AQNWT,64,No,Two year,No,Electronic check,47.85,716,Yes,37429,Female,22,Yes,0
0617-FHSGK,49,Yes,Month-to-month,No,Credit card (automatic),75.2,1231,Yes,114557,Female,48,No,3
0618-XWMSS,28,Yes,Month-to-month,Yes,Bank transfer (automatic),74.9,410,Yes,109411,Female,22,No,1
0619-OLYUR,72,Yes,Two year,Yes,Credit card (automatic),111.9,1457,No,229442,Female,60,Yes,0
0620-DLSLK,13,Yes,Month-to-month,Yes,Mailed check,,1240,No,124692,Male,54,No,0
0620-XEFWH,4,Yes,Month-to-month,No,Mailed check,18.85,335,No,25237,Male,36,Yes,1
0621-CXBKL,53,Yes,Two year,No,Mailed check,18.7,185,No,34553,Male,35,No,0
0621-HJWXJ,63,Yes,Month-to-month,Yes,Bank transfer (automatic),81.55,1285,No,113316,Male,43,Yes,0
0621-JFHOL,10,No,Two year,Yes,Mailed check,29.6,420,No,40497,Female,26,No,0
0621-TSSMU,56,Yes,One year,No,Credit card (automatic),19.95,257,No,30579,Male,43,Yes,0
0621-TWIEM,10,Yes,Month-to-month,Yes,Electronic check,45.55,794,Yes,25779,Female,46,No,0
0623-EJQEG,65,Yes,One year,No,Electronic check,93.55,1498,No,218925,Male,41,No,0
0623-GDISB,1,Yes,Month-to-month,Yes,Bank transfer (automatic),48.45,801,No,23082,Female,45,No,0
0623-IIHUG,21,No,Month-to-month,Yes,Electronic check,41.9,841,Yes,37098,Female,75,No,0
0625-AFOHS,29,Yes,Two year,No,Mailed check,20.2,496,No,29127,Male,36,Yes,2
0626-QXNGV,72,Yes,Two year,Yes,Credit card (automatic),24.15,516,No,32066,Male,54,Yes,0
0628-CNQRM,22,Yes,One year,Yes,Bank transfer (automatic),67.5,931,Yes,82432,Female,40,Yes,1
0634-SZPQA,23,Yes,Month-to-month,Yes,Bank transfer (automatic),90.05,1462,Yes,170167,Male,55,No,0
0635-WKOLD,40,Yes,One year,No,Credit card (automatic),70.75,1134,No,90462,Female,34,Yes,0
0637-KVDLV,2,Yes,Month-to-month,Yes,Electronic check,76.5,1138,Yes,103792,Female,45,No,0
0637-UBJRP,13,Yes,Month-to-month,No,Electronic check,84.05,1281,Yes,118416,Male,50,Yes,1
0637-YLETY,16,Yes,Month-to-month,Yes,Credit card (automatic),95.6,1497,Yes,219598,Male,45,No,0
0639-TSIQW,67,Yes,Month-to-month,Yes,Credit card (automatic),102.95,1488,Yes,208359,Female,55,No,0
0640-YJTPY,72,Yes,Two year,No,Bank transfer (automatic),21,477,No,37998,Male,60,Yes,2
0641-EVBOJ,3,Yes,Month-to-month,Yes,Mailed check,82.3,1127,No,107562,Male,45,No,0
0643-OKLRP,47,Yes,Month-to-month,No,Electronic check,80.35,1185,Yes,105425,Male,77,Yes,0
0644-OQMDK,4,Yes,Month-to-month,Yes,Electronic check,70.65,1127,No,75147,Female,65,No,0
0650-BWOZN,18,Yes,Month-to-month,Yes,Electronic check,73.55,1158,No,77387,Female,66,No,0
0654-HMSHN,21,Yes,Month-to-month,No,Electronic check,104.4,1357,Yes,188497,Female,63,Yes,4
0654-PQKDW,62,Yes,One year,Yes,Bank transfer (automatic),70.75,1239,No,84391,Female,33,Yes,3
0655-RBDUG,7,Yes,Month-to-month,Yes,Bank transfer (automatic),98.05,1417,Yes,213168,Male,62,No,0
0655-YDGFJ,29,Yes,Month-to-month,No,Bank transfer (automatic),48.95,690,No,23750,Female,51,No,0
0657-DOGUM,48,Yes,One year,Yes,Bank transfer (automatic),60.6,1004,No,80600,Female,60,Yes,0
0661-KBKPA,53,Yes,One year,Yes,Mailed check,78.75,1215,No,124348,Female,58,Yes,5
0661-KQHNK,6,Yes,One year,No,Credit card (automatic),19,1000,No,37326,Male,52,Yes,5
0661-WCQNQ,22,Yes,One year,Yes,Credit card (automatic),56.25,1012,No,94381,Female,51,Yes,0
0661-XEYAN,1,No,Month-to-month,Yes,Mailed check,25.8,563,Yes,44537,Female,69,No,0
0665-XHDJU,72,Yes,Two year,Yes,Electronic check,99.4,1354,No,202375,Male,39,Yes,0
0666-UXTJO,34,Yes,Month-to-month,Yes,Credit card (automatic),85.2,1351,No,124654,Male,74,Yes,0
0667-NSRGI,48,Yes,One year,Yes,Mailed check,69.55,1010,No,95549,Female,55,Yes,0
0668-OGMHD,21,No,Month-to-month,No,Electronic check,28.5,526,No,42450,Female,60,Yes,0
0670-ANMUU,71,Yes,One year,No,Credit card (automatic),97.65,1492,No,221192,Male,60,No,0
0670-KDOMA,1,Yes,Month-to-month,Yes,Mailed check,20.25,565,No,44788,Male,26,No,0
0673-IGUQO,1,Yes,Month-to-month,No,Mailed check,20.45,620,No,34178,Male,24,No,0
0674-DGMAQ,32,Yes,Month-to-month,Yes,Electronic check,93.5,1376,No,137319,Male,80,Yes,0
0674-EYYZV,1,Yes,Month-to-month,Yes,Electronic check,54.65,850,No,72802,Female,59,No,0
0674-GCDXG,63,Yes,Two year,Yes,Bank transfer (automatic),71.9,1166,No,75935,Female,32,No,0
0675-NCDYU,72,Yes,Two year,Yes,Credit card (automatic),116.4,1490,No,236227,Female,33,Yes,2
0678-RLHVP,53,Yes,Two year,No,Electronic check,105.55,1450,No,195867,Female,27,No,0
0679-IDSTG,1,Yes,Month-to-month,Yes,Electronic check,69.25,1043,Yes,73507,Female,62,Yes,1
0679-TDGAK,50,Yes,One year,No,Electronic check,75.5,1212,No,118949,Female,42,Yes,4
0680-DFNNY,15,Yes,Month-to-month,Yes,Electronic check,101.1,1479,Yes,191955,Female,32,Yes,0
0682-USIXD,21,Yes,Month-to-month,Yes,Electronic check,86.05,1360,No,184237,Male,51,Yes,0
0684-AOSIH,1,Yes,Month-to-month,Yes,Electronic check,95,1364,Yes,211150,Male,25,Yes,0
0685-MLYYM,2,Yes,Month-to-month,No,Electronic check,70.75,1140,Yes,99157,Female,65,No,0
0687-ZVTHB,65,Yes,One year,No,Credit card (automatic),72.45,1197,Yes,79294,Female,44,Yes,1
0689-DSXGL,52,Yes,Month-to-month,No,Bank transfer (automatic),85.8,1426,No,104708,Male,54,Yes,3
0689-NKYLF,13,Yes,Month-to-month,Yes,Electronic check,83.2,1271,Yes,111773,Male,22,No,0
0690-SRQID,4,Yes,Month-to-month,Yes,Mailed check,19.65,1000,No,35861,Male,43,No,0
0691-IFBQW,46,Yes,One year,Yes,Electronic check,110,1425,Yes,46101,Female,77,No,0
0691-JVSYA,53,Yes,One year,Yes,Bank transfer (automatic),94.85,1462,Yes,193005,Male,62,Yes,0
0691-NIKRI,40,Yes,One year,Yes,Credit card (automatic),105.95,1465,No,202735,Female,25,No,0
0696-UKTOX,23,Yes,Month-to-month,No,Electronic check,54.15,624,No,83517,Female,27,No,3
0697-ZMSWS,4,Yes,Month-to-month,Yes,Electronic check,85.65,1365,Yes,113219,Male,45,No,0
0699-NDKJM,57,No,Month-to-month,Yes,Bank transfer (automatic),58.75,860,No,79632,Female,26,Yes,0
0701-RFGFI,49,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,1447,No,184186,Male,52,Yes,6
0701-TJSEF,9,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,1068,No,74900,Female,37,No,0
0702-PGIBZ,4,Yes,Month-to-month,Yes,Electronic check,101.7,1465,Yes,193284,Female,27,No,3
0704-VCUMB,61,Yes,Two year,No,Credit card (automatic),20.25,588,No,43664,Male,19,Yes,0
0707-HOVVN,70,Yes,Two year,Yes,Bank transfer (automatic),75.5,1179,No,107235,Female,69,No,0
0708-LGSMF,13,Yes,Month-to-month,Yes,Electronic check,65.85,1084,No,86665,Female,40,Yes,0
0708-SJDIS,34,Yes,Month-to-month,No,Mailed check,65,1008,No,73711,Female,50,No,0
0709-TVGUR,9,Yes,Month-to-month,Yes,Electronic check,74.55,1221,Yes,98986,Female,76,No,0
0716-BQNDX,57,Yes,Two year,No,Electronic check,93.75,1397,No,202297,Male,80,No,0
0719-SYFRB,12,Yes,Month-to-month,Yes,Mailed check,61.65,978,Yes,92107,Female,51,No,0
0722-SVSFK,7,Yes,Month-to-month,Yes,Electronic check,100.4,1399,No,180705,Male,22,No,0
0722-TROQR,4,Yes,Month-to-month,Yes,Electronic check,74.9,360,Yes,104840,Female,71,No,0
0723-DRCLG,1,Yes,Month-to-month,Yes,Electronic check,74.45,1145,Yes,75158,Female,76,Yes,0
0723-FDLAY,44,Yes,One year,Yes,Bank transfer (automatic),85.25,1413,No,109347,Male,60,No,0
0723-VSOBE,45,No,One year,No,Electronic check,34.2,596,No,32983,Female,63,No,0
0725-CXOTM,36,Yes,One year,Yes,Credit card (automatic),89.65,1451,No,147308,Male,36,No,0
0727-BMPLR,55,Yes,One year,Yes,Electronic check,100,1428,Yes,216397,Male,71,No,0
0727-BNRLG,69,Yes,Two year,Yes,Credit card (automatic),97.65,1370,No,188171,Male,26,No,0
0727-IWKVK,9,Yes,Month-to-month,Yes,Electronic check,79.9,1230,Yes,113775,Male,22,Yes,0
0730-BGQGF,71,Yes,Two year,No,Credit card (automatic),90.3,1474,No,132281,Male,25,Yes,1
0730-KOAVE,30,Yes,Month-to-month,Yes,Credit card (automatic),94.3,1453,No,211409,Male,33,No,0
0731-EBJQB,52,Yes,One year,Yes,Electronic check,20.4,535,No,37584,Male,60,Yes,2
0732-OCQOC,52,Yes,Two year,Yes,Bank transfer (automatic),25.05,544,No,35702,Female,40,Yes,5
0733-VUNUW,24,Yes,Month-to-month,Yes,Bank transfer (automatic),55.65,1011,Yes,72022,Female,34,No,0
0734-OXWBT,3,Yes,Month-to-month,No,Mailed check,70.7,1143,No,73370,Female,25,No,1
